Order ID,Final Product Name,ReXI Fiber Required To Make Final Product,Individual_FibreQuantity,Total_FibreQuantity,PercentageOfTotal,Forecast_Units_Per_Product_of_10000,Individual_Forecast_FibreQuality_of_10000_Product,Total_Forecast_Fibre_For_All_Products
19912,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19912,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19913,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
19914,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19915,Pop-Princess-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19916,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19917,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19918,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
19921,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19921,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19922,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19922,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19923,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19924,Sleek-Charmer-24 Inches-Black,Rexi-straight-hair-24 Inches-Black,1,4081.25,0.02,2,2,16496
19925,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19926,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19927,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19928,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19929,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19929,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
19930,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19930,Classic-Cougar-10 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.75,4081.25,0.04,4,7,16496
19931,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
19931,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19932,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19933,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19934,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19935,Spicy-Icon-12 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-18 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
19935,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19936,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19937,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19937,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
19938,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
19939,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19940,Retro-Flair-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,3,4081.25,0.07,7,21,16496
19941,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
19942,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19943,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19943,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19944,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
19945,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19946,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19948,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19949,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19950,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19951,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19952,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19952,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19953,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19954,City-Charmer-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
19955,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19956,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19956,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19957,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
19958,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
19959,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
19960,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
19962,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19965,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
19965,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
19965,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19965,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19966,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
19966,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19967,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19968,Pop-Princess-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19969,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
19969,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19970,Classic-Cougar-10 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.75,4081.25,0.04,4,7,16496
19970,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
19970,Virgo-Aura-20 Inches-Ginger,Rexi-straight-hair-26 Inches-Ginger,4,4081.25,0.1,10,40,16496
19971,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19972,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
19973,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
19974,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
19975,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19976,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19977,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
19977,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
19978,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
19979,Sleek-Charmer-18 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19979,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19980,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19981,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19982,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19983,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19985,Pop-Princess-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19985,Classic-Cougar-10 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.75,4081.25,0.04,4,7,16496
19986,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19987,Dream-Girl-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
19987,Virgo-Aura-20 Inches-Ginger,Rexi-straight-hair-26 Inches-Ginger,4,4081.25,0.1,10,40,16496
19988,Sleek-Charmer-24 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19990,Classic-Cougar-10 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.75,4081.25,0.04,4,7,16496
19990,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19990,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
19991,Dream-Girl-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
19991,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19992,Midnight-Muse-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.25,4081.25,0.03,3,3.75,16496
19993,Sleek-Charmer-18 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
19994,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
19995,Virgo-Aura-20 Inches-Ginger,Rexi-straight-hair-26 Inches-Ginger,4,4081.25,0.1,10,40,16496
19996,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19997,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
19998,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
19999,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
20000,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20001,Pop-Princess-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
20002,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20003,Ripple-Flex-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20004,City-Charmer-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20005,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20005,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20005,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20006,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20007,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20008,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20009,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20010,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20011,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
20012,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20013,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20014,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20015,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20016,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20017,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20018,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20019,Dreamy-Halo-22 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20019,Spiral-Sweetheart-8 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.5,4081.25,0.04,4,6,16496
20020,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20021,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20022,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
20023,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20023,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20024,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20025,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20025,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20026,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20027,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
20028,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20028,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20029,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20029,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20030,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20031,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20032,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20033,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20034,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20035,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20035,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20036,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20037,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20038,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20039,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
20040,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20041,Retro-Flair-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,3,4081.25,0.07,7,21,16496
20041,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20042,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20043,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20044,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
20045,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20046,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20047,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20048,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20051,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20051,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20052,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
20052,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20052,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20053,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20053,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
20054,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
20056,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20056,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20057,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20057,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20059,Retro-Flair-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,3,4081.25,0.07,7,21,16496
20060,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20060,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20064,Sleek-Charmer-18 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20065,Spicy-Icon-12 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-18 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20066,Spiral-Sweetheart-8 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.5,4081.25,0.04,4,6,16496
20067,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20067,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20068,Ripple-Flex-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20069,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20070,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20071,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20072,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20073,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20073,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
20074,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20075,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20076,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20077,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20078,Ripple-Flex-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20079,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
20080,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20080,Spiral-Sweetheart-8 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.5,4081.25,0.04,4,6,16496
20080,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20081,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20082,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20083,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20084,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20085,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20085,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20085,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20086,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
20086,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20087,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20088,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
20088,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20089,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20090,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
